abonnement_id,adherent_id,panier_id,date_debut,nombre,montant,mode_paiement_id,saison_id
22494,2419,7,2022-02-01,11,0,26,2
22495,2012,8,2022-02-01,1,0,0,2
22497,1687,1,2022-02-05,45,0,17,2
22498,1810,8,2022-02-01,46,0,5,2
22499,2276,1,2022-10-15,9,0,27,2
22500,2421,1,2022-01-29,46,0,26,2
22507,2196,1,2022-01-29,46,0,5,2
22508,2196,1,2022-01-29,46,0,5,2
22509,2196,1,2022-01-29,46,0,5,2
22510,2196,1,2022-01-29,46,0,5,2
22511,2196,1,2022-01-29,46,0,5,2
22512,2196,1,2022-01-29,46,0,5,2
22513,2196,1,2022-01-29,46,0,5,2
22514,2196,1,2022-01-29,46,0,5,2
22515,2196,1,2022-01-29,46,0,5,2
22516,2196,1,2022-01-29,46,0,5,2
22517,435,11,2022-02-01,23,0,20,2
22518,1424,1,2022-01-29,46,0,26,2
22519,1424,8,2022-02-01,46,0,26,2
22521,2408,1,2022-09-17,13,0,26,2
22523,2433,1,2022-01-29,46,0,26,2
22525,2151,11,2022-02-01,22,0,26,2
22527,2175,1,2022-02-12,44,0,26,2
22528,1292,1,2022-04-30,33,0,26,2
22529,1292,8,2022-02-01,14,0,26,2
22533,1461,1,2022-02-19,43,0,5,2
22534,1461,11,2022-02-01,43,0,26,2
22535,2016,4,2022-02-26,21,0,8,2
22536,2436,1,2022-02-26,42,0,25,2
22537,2436,7,2022-03-01,18,0,25,2
22541,693,4,2022-02-26,21,0,0,2
22542,1334,2,2022-02-26,21,0,25,2
22543,2406,1,2022-03-05,41,0,0,2
22544,2217,1,2022-02-26,42,0,25,2
22545,2433,7,2022-03-01,1,0,37,2
22554,574,2,2022-02-26,21,0,5,2
22556,2206,1,2022-02-26,42,0,25,2
22557,668,1,2022-02-26,42,0,44,2
22559,2001,8,2022-03-01,1,0,0,2
22563,2449,1,2022-03-12,40,0,25,2
22564,2452,1,2022-03-12,40,0,5,2
22565,2406,1,2022-03-12,40,0,0,2
22568,725,2,2022-03-12,20,0,5,2
22571,1989,1,2022-04-30,33,0,41,2
22573,227,4,2022-03-26,19,0,34,2
22574,1957,3,2022-11-05,6,0,34,2
22575,1957,7,2022-04-01,16,0,34,2
22576,1340,1,2022-06-18,26,0,34,2
22577,2457,1,2022-10-22,8,0,33,2
22578,2457,7,2022-03-01,8,0,33,2
22579,2457,11,2022-04-01,13,0,33,2
22580,2460,1,2022-11-05,6,0,25,2
22581,2460,7,2022-04-01,7,0,34,2
22582,2461,1,2022-04-02,37,0,23,2
22583,2397,8,2022-04-01,32,0,39,2
22584,2406,1,2022-04-02,37,0,0,2
22585,2433,7,2022-04-01,1,0,37,2
22590,2310,7,2022-04-01,19,0,5,2
22592,2466,4,2022-03-26,19,0,34,2
22594,2149,1,2022-04-02,37,0,25,2
22595,1574,11,2022-04-01,18,0,34,2
22596,2454,3,2022-09-17,13,0,16,2
22597,2467,1,2022-04-02,37,0,34,2
22599,2467,11,2022-04-01,36,0,34,2
22600,2467,7,2022-04-01,2,0,34,2
22601,1202,2,2022-03-26,19,0,20,2
22603,2469,1,2022-03-26,38,0,34,2
22604,2469,7,2022-04-01,18,0,34,2
22605,2393,1,2022-04-30,33,0,33,2
22606,456,8,2022-04-01,28,0,34,2
22607,2471,1,2022-06-18,26,0,34,2
22608,2471,7,2022-04-01,8,0,29,2
22609,2471,11,2022-04-01,25,0,34,2
22611,821,8,2022-04-01,2,0,37,2
22612,235,1,2022-04-09,36,0,5,2
22613,1501,8,2022-04-01,16,0,34,2
22614,2457,1,2022-10-01,11,0,0,2
22617,1133,1,2022-12-03,2,0,37,2
22619,2164,7,2022-04-01,1,0,0,2
22620,2164,11,2022-04-01,1,0,0,2
22623,1312,7,2022-05-01,1,0,0,2
22624,2406,1,2022-04-23,34,0,0,2
22626,2406,1,2022-04-23,34,0,0,2
22627,1400,8,2022-05-01,34,0,33,2
22639,2007,11,2022-05-01,34,0,33,2
22641,1370,1,2022-04-23,34,0,30,2
22644,769,8,2022-05-01,17,0,30,2
22645,2484,1,2022-08-13,18,0,39,2
22646,2484,9,2022-05-01,18,0,39,2
22647,2484,11,2022-05-01,18,0,39,2
22648,333,1,2022-08-13,18,0,33,2
22652,2186,1,2022-06-18,26,0,5,2
22654,2488,1,2022-10-22,8,0,33,2
22655,2488,11,2022-05-01,32,0,33,2
22656,2467,7,2022-05-01,16,0,5,2
22657,1957,1,2022-05-07,32,0,32,2
22659,773,11,2022-06-01,2,0,1,2
22661,2001,8,2022-06-01,1,0,5,2
22664,113,1,2022-11-19,4,0,0,2
22665,113,7,2022-06-01,2,0,0,2
22666,2491,1,2022-05-28,29,0,32,2
22667,2491,8,2022-06-01,15,0,32,2
22674,2505,1,2022-05-28,29,0,32,2
22675,2506,1,2022-06-04,28,0,5,2
22676,2506,7,2022-06-01,24,0,5,2
22677,164,2,2022-09-24,6,0,28,2
22681,2240,3,2022-08-06,19,0,18,2
22683,1672,3,2022-12-03,2,0,32,2
22684,1672,7,2022-06-01,14,0,32,2
22685,2509,7,2022-06-01,1,0,32,2
22686,2509,11,2022-06-01,1,0,32,2
22687,2512,1,2022-05-28,29,0,20,2
22688,2515,1,2022-06-18,26,0,31,2
22689,2511,7,2022-07-01,12,0,31,2
22690,2511,11,2022-07-01,12,0,31,2
22691,1273,1,2022-06-25,25,0,31,2
22692,1057,7,2022-07-01,6,0,5,2
22694,2517,1,2022-06-25,25,0,31,2
22695,2517,9,2022-07-01,13,0,31,2
22696,369,7,2022-07-01,1,0,0,2
22697,2519,3,2022-10-01,11,0,31,2
22698,2519,7,2022-07-01,2,0,31,2
22699,2519,11,2022-07-01,26,0,31,2
22700,1505,1,2022-06-25,25,0,32,2
22701,1672,1,2022-06-25,25,0,32,2
22702,510,1,2022-06-25,25,0,31,2
22703,510,7,2022-07-01,25,0,31,2
22709,2509,7,2022-07-01,3,0,30,2
22710,2454,1,2022-07-02,24,0,31,2
22711,2488,3,2022-07-02,24,0,31,2
22712,2488,11,2022-07-01,72,0,31,2
22714,1825,1,2022-07-02,24,0,31,2
22715,2433,7,2022-07-01,1,0,37,2
22716,2524,1,2022-07-02,24,0,5,2
22720,1904,8,2022-07-01,7,0,27,2
22721,2526,3,2022-07-09,23,0,0,2
22722,2528,3,2022-09-10,14,0,0,2
22723,899,11,2022-07-01,13,0,5,2
22725,699,1,2022-12-03,2,0,0,2
22727,389,8,2022-07-01,17,0,31,2
22728,821,8,2022-07-01,1,0,37,2
22729,1437,1,2022-10-08,10,0,0,2
22732,2235,7,2022-07-01,1,0,0,2
22733,2235,1,2022-12-03,2,0,0,2
22735,1312,1,2022-12-03,2,0,5,2
22737,1312,7,2022-07-01,2,0,5,2
22739,1908,1,2022-07-30,20,0,30,2
22740,1908,7,2022-08-01,20,0,30,2
22744,2029,7,2022-08-01,1,0,0,2
22746,1218,11,2022-08-01,1,0,0,2
22747,2029,7,2022-08-01,1,0,0,2
22748,1880,1,2022-07-23,21,0,30,2
22749,141,1,2022-07-30,20,0,30,2
22754,2157,11,2022-08-01,19,0,30,2
22756,584,11,2022-09-01,18,0,29,2
22757,2177,2,2022-12-03,1,0,29,2
22758,2177,7,2022-09-01,1,0,29,2
22759,2177,8,2022-09-01,1,0,29,2
22760,1392,7,2022-09-01,3,0,0,2
22763,1415,3,2022-08-27,16,0,29,2
22764,1415,11,2022-09-01,32,0,29,2
22765,2212,1,2022-08-27,16,0,29,2
22766,2212,7,2022-09-01,7,0,29,2
22767,2212,11,2022-09-01,7,0,29,2
22768,2534,1,2022-08-20,17,0,29,2
22769,2534,7,2022-09-01,17,0,29,2
22770,966,3,2022-12-03,2,0,0,2
22772,942,1,2022-09-03,15,0,29,2
22774,1218,11,2022-09-01,1,0,0,2
22775,2535,1,2022-09-17,13,0,29,2
22776,2535,8,2022-09-01,5,0,29,2
22777,2536,3,2022-08-27,16,0,0,2
22778,1260,7,2022-09-01,1,0,37,2
22779,1653,1,2022-08-27,16,0,29,2
22780,1653,8,2022-09-01,6,0,29,2
22783,1830,2,2022-08-13,9,0,29,2
22784,1830,11,2022-09-01,9,0,29,2
22785,1403,1,2022-11-26,3,0,5,2
22786,1403,1,2022-11-26,3,0,5,2
22789,1403,11,2022-09-01,3,0,5,2
22790,2538,1,2022-08-27,16,0,0,2
22792,2484,9,2022-09-01,16,0,29,2
22793,2540,1,2022-08-27,16,0,29,2
22795,2540,8,2022-09-01,4,0,29,2
22796,1817,1,2022-09-03,15,0,29,2
22797,1691,8,2022-09-01,4,0,29,2
22798,2543,1,2022-09-03,15,0,29,2
22799,2544,1,2022-09-03,15,0,29,2
22800,2171,1,2022-08-27,16,0,29,2
22802,773,11,2022-09-01,2,0,0,2
22804,2548,1,2022-09-03,15,0,29,2
22805,854,1,2022-10-01,11,0,28,2
22806,2519,1,2022-09-03,15,0,41,2
22807,2546,3,2022-09-03,15,0,41,2
22808,2551,1,2022-09-10,14,0,5,2
22809,2177,1,2022-09-10,14,0,29,2
22810,2177,9,2022-09-01,14,0,29,2
22811,2196,1,2022-09-10,14,0,5,2
22812,2196,1,2022-09-10,14,0,5,2
22813,2196,1,2022-09-10,14,0,0,2
22814,2196,1,2022-09-10,14,0,0,2
22815,2196,1,2022-09-10,14,0,0,2
22816,2196,1,2022-09-10,14,0,0,2
22817,2196,1,2022-09-10,14,0,0,2
22818,2196,1,2022-09-10,14,0,5,2
22819,2196,1,2022-09-10,14,0,0,2
22820,2196,1,2022-09-10,14,0,0,2
22823,802,1,2022-09-10,14,0,29,2
22825,2406,9,2022-09-01,5,0,0,2
22826,2553,1,2022-09-10,14,0,28,2
22828,2554,1,2022-09-10,14,0,29,2
22829,1403,1,2022-12-03,2,0,0,2
22830,1403,1,2022-12-03,2,0,0,2
22831,1403,11,2022-10-01,2,0,0,2
22835,2556,7,2022-10-01,4,0,29,2
22837,2558,1,2022-09-17,13,0,29,2
22838,2558,9,2022-10-01,7,0,29,2
22839,2560,1,2022-09-17,13,0,28,2
22840,2560,7,2022-10-01,13,0,28,2
22841,2560,11,2022-10-01,13,0,28,2
22842,2562,1,2022-09-17,13,0,28,2
22843,2562,7,2022-10-01,6,0,28,2
22844,2562,11,2022-10-01,13,0,28,2
22845,2565,1,2022-10-01,11,0,5,2
22846,2565,7,2022-10-01,4,0,5,2
22847,2567,1,2022-09-17,13,0,21,2
22849,460,8,2022-10-01,1,0,0,2
22851,699,1,2022-11-19,4,0,0,2
22852,164,11,2022-10-01,6,0,28,2
22853,456,3,2022-10-15,9,0,28,2
22860,2575,3,2022-10-01,11,0,28,2
22861,1437,1,2022-11-26,3,0,0,2
22863,2029,7,2022-10-01,1,0,5,2
22864,2364,8,2022-10-01,11,0,5,2
22866,588,1,2022-12-03,2,0,0,2
22867,1062,11,2022-10-01,10,0,28,2
22868,2577,1,2022-10-08,10,0,28,2
22869,2577,7,2022-10-01,5,0,28,2
22870,2577,11,2022-10-01,5,0,28,2
22873,2580,1,2022-10-15,9,0,5,2
22875,818,1,2022-10-15,9,0,28,2
22876,1653,8,2022-10-01,5,0,28,2
22879,2116,2,2022-10-08,5,0,28,2
22880,2433,7,2022-10-01,1,0,37,2
22881,2582,2,2022-10-08,5,0,28,2
22882,821,8,2022-11-01,1,0,37,2
22884,348,1,2022-10-15,9,0,28,2
22885,1,1,2022-10-15,9,0,0,2
22886,2391,1,2022-10-29,7,0,27,2
22888,2577,7,2022-11-01,4,0,27,2
22889,2577,11,2022-11-01,4,0,27,2
22890,313,1,2022-10-15,9,0,27,2
22892,389,7,2022-11-01,4,0,27,2
22894,2585,1,2022-10-29,7,0,27,2
22895,2585,7,2022-11-01,7,0,27,2
22896,2585,11,2022-11-01,7,0,27,2
22898,2406,9,2022-11-01,5,0,0,2
22900,389,1,2022-11-05,6,0,0,2
22902,644,7,2022-11-01,6,0,27,2
22905,1739,8,2022-11-01,3,0,27,2
22906,2130,2,2022-11-05,3,0,9,2
22907,2130,7,2022-11-01,3,0,9,2
22908,2413,1,2022-11-01,0,0,27,2
22909,2413,3,2022-11-26,3,0,0,2
22914,2391,11,2022-11-01,5,0,27,2
22917,2591,1,2022-11-12,5,0,27,2
22918,2406,9,2022-11-01,4,0,5,2
22919,1260,7,2022-11-01,2,0,27,2
22920,1392,1,2022-11-12,5,0,5,2
22921,2413,1,2022-11-26,3,0,37,2
22922,588,1,2022-11-26,3,0,5,2
22923,777,11,2022-12-01,3,0,35,2
22929,2601,1,2022-11-26,3,0,37,2
22930,2406,1,2022-12-03,2,0,0,2
22931,2406,9,2022-12-01,5,0,0,2
22936,1915,7,2022-12-01,1,0,18,2
22937,983,7,2022-12-01,1,0,0,2
22939,113,1,2023-01-01,50,0,5,5
22941,674,1,2023-01-01,50,0,44,5
22942,1799,2,2023-01-01,25,0,41,5
22944,2142,2,2023-01-01,25,0,5,5
22945,451,1,2023-01-01,50,0,41,5
22946,1717,1,2023-01-01,50,0,41,5
22947,42,1,2023-01-01,50,0,41,5
22948,1302,1,2023-01-01,50,0,41,5
22949,330,1,2023-01-01,50,0,41,5
22950,198,1,2023-01-01,50,0,41,5
22951,1042,1,2023-01-01,50,0,5,5
22952,328,1,2023-01-01,50,0,18,5
22953,1742,1,2023-01-01,51,0,41,5
22954,1618,1,2023-01-01,50,0,41,5
22955,150,3,2023-01-01,50,0,41,5
22956,1077,1,2023-01-01,50,0,41,5
22957,1314,1,2023-01-01,50,0,41,5
22958,720,2,2023-01-01,25,0,18,5
22959,1569,1,2023-01-01,50,0,18,5
22960,255,1,2023-01-01,50,0,41,5
22961,246,3,2023-01-01,50,0,20,5
22962,814,1,2023-01-01,50,0,5,5
22963,841,1,2023-01-01,55,0,5,5
22964,622,1,2023-01-01,50,0,41,5
22965,325,1,2023-01-01,50,0,5,5
22966,522,1,2023-01-01,50,0,41,5
22967,223,1,2023-01-01,50,0,41,5
22968,940,1,2023-01-01,50,0,41,5
22969,789,1,2023-01-01,50,0,41,5
22970,322,1,2023-01-01,50,0,41,5
22971,1518,1,2023-01-01,50,0,41,5
22972,1443,1,2023-01-01,50,0,41,5
22973,1683,1,2023-01-01,50,0,41,5
22974,320,1,2023-01-01,50,0,41,5
22975,1604,1,2023-01-01,50,0,5,5
22976,1464,1,2023-01-01,50,0,5,5
22977,499,1,2023-01-01,50,0,41,5
22978,951,1,2023-01-01,50,0,41,5
22979,689,1,2023-01-01,50,0,41,5
22980,251,1,2023-01-01,50,0,41,5
22981,1580,1,2023-01-01,50,0,20,5
22982,981,1,2023-01-01,50,0,41,5
22983,1606,1,2023-01-01,50,0,41,5
22984,180,1,2023-01-01,50,0,41,5
22987,1419,1,2023-01-01,50,0,41,5
22988,1730,1,2023-01-01,50,0,5,5
22989,139,1,2023-01-01,50,0,5,5
22990,416,1,2023-01-01,50,0,41,5
22991,519,1,2023-01-01,50,0,18,5
22993,815,1,2023-01-01,50,0,41,5
22995,247,3,2023-01-01,50,0,41,5
22998,207,1,2023-01-01,50,0,41,5
22999,1346,1,2023-01-01,50,0,41,5
23000,1405,1,2023-01-01,50,0,41,5
23001,196,1,2023-01-01,50,0,41,5
23002,747,2,2023-01-01,25,0,1,5
23005,2320,1,2023-01-01,50,0,41,5
23006,502,1,2023-01-01,50,0,41,5
23007,1387,1,2023-01-01,50,0,41,5
23009,1649,1,2023-01-01,50,0,41,5
23010,1700,3,2023-04-16,35,0,41,5
23011,934,1,2023-01-01,50,0,5,5
23012,821,1,2023-01-01,50,0,41,5
23013,2227,2,2023-01-01,25,0,41,5
23014,1549,1,2023-01-01,50,0,41,5
23015,2260,1,2023-01-01,50,0,5,5
23016,1555,1,2023-01-01,50,0,41,5
23017,1119,3,2023-01-01,50,0,5,5
23019,1590,1,2023-01-01,50,0,41,5
23020,1507,1,2023-01-01,50,0,41,5
23021,2120,1,2023-01-01,50,0,41,5
23022,2118,1,2023-01-01,50,0,41,5
23023,1710,1,2023-01-01,50,0,41,5
23024,1162,2,2023-06-04,14,0,5,5
23025,1352,1,2023-01-01,50,0,41,5
23027,1562,1,2023-01-01,50,0,20,5
23028,1141,1,2023-01-01,50,0,41,5
23029,525,1,2023-01-01,50,0,41,5
23031,626,1,2023-01-01,50,0,41,5
23032,1007,1,2023-01-01,50,0,41,5
23033,1428,1,2023-01-01,50,0,41,5
23034,332,1,2023-01-01,50,0,41,5
23035,1220,1,2023-01-01,50,0,6,5
23036,2123,1,2023-01-01,50,0,41,5
23037,1432,1,2023-01-01,50,0,41,5
23038,1500,1,2023-01-01,50,0,44,5
23039,995,1,2023-01-01,50,0,41,5
23040,1047,1,2023-01-01,50,0,41,5
23041,1454,1,2023-01-01,50,0,41,5
23042,265,1,2023-01-01,50,0,41,5
23043,1262,2,2023-01-01,25,0,44,5
23044,867,1,2023-01-01,50,0,41,5
23045,1421,1,2023-01-01,50,0,41,5
23046,659,1,2023-01-01,50,0,41,5
23047,731,1,2023-01-01,50,0,20,5
23048,1739,1,2023-09-03,15,0,41,5
23049,1400,1,2023-10-01,11,0,41,5
23050,955,1,2023-01-01,50,0,41,5
23051,418,2,2023-01-01,25,0,43,5
23052,271,3,2023-01-01,50,0,41,5
23053,1325,3,2023-01-01,50,0,41,5
23054,274,1,2023-01-01,50,0,43,5
23055,826,1,2023-01-01,50,0,41,5
23056,1329,1,2023-01-01,50,0,41,5
23057,734,1,2023-01-01,50,0,20,5
23058,455,1,2023-01-01,50,0,20,5
23059,1488,1,2023-01-01,50,0,20,5
23060,1108,2,2023-01-01,25,0,41,5
23063,1289,1,2023-01-01,50,0,41,5
23064,1062,1,2023-01-01,50,0,41,5
23065,835,1,2023-01-01,50,0,20,5
23066,129,1,2023-01-01,50,0,41,5
23067,644,1,2023-01-01,50,0,41,5
23069,2259,1,2023-01-01,50,0,41,5
23070,1714,1,2023-01-01,50,0,41,5
23072,1251,2,2023-01-01,25,0,41,5
23073,534,1,2023-01-01,50,0,41,5
23074,640,1,2023-01-01,50,0,41,5
23075,1634,1,2023-01-01,50,0,41,5
23076,535,1,2023-01-01,50,0,41,5
23077,1401,3,2023-07-02,24,0,5,5
23078,703,1,2023-01-01,50,0,5,5
23079,1631,1,2023-03-19,39,0,41,5
23080,1247,1,2023-01-01,50,0,18,5
23081,338,1,2023-01-01,50,0,41,5
23082,1457,3,2023-01-01,50,0,41,5
23083,1561,1,2023-01-01,50,0,41,5
23084,177,1,2023-01-01,50,0,41,5
23085,614,1,2023-01-01,50,0,41,5
23087,1036,1,2023-01-01,50,0,41,5
23088,540,1,2023-01-01,50,0,5,5
23089,1571,1,2023-11-12,5,0,41,5
23091,342,1,2023-01-01,50,0,41,5
23093,1485,1,2023-01-01,50,0,41,5
23094,437,1,2023-01-01,50,0,5,5
23095,1063,1,2023-01-01,50,0,41,5
23097,1130,1,2023-01-01,50,0,41,5
23098,167,3,2023-01-01,50,0,5,5
23099,1074,1,2023-04-02,37,0,41,5
23100,278,3,2023-01-01,50,0,41,5
23102,616,1,2023-01-01,50,0,41,5
23103,1256,1,2023-01-01,50,0,41,5
23104,344,1,2023-01-01,50,0,41,5
23105,738,1,2023-01-01,50,0,41,5
23106,1449,1,2023-01-01,50,0,41,5
23108,548,1,2023-01-01,50,0,43,5
23109,1112,1,2023-01-01,50,0,18,5
23110,994,1,2023-01-01,50,0,41,5
23111,945,1,2023-01-01,50,0,5,5
23112,1646,1,2023-01-01,50,0,41,5
23113,560,1,2023-01-01,50,0,5,5
23114,829,1,2023-01-01,50,0,20,5
23115,1509,1,2023-01-01,50,0,41,5
23116,1521,1,2023-01-01,50,0,41,5
23117,562,1,2023-01-01,50,0,20,5
23118,792,1,2023-01-01,50,0,41,5
23119,1277,1,2023-01-01,50,0,5,5
23120,1308,1,2023-01-01,50,0,41,5
23121,1015,2,2023-01-01,25,0,5,5
23123,1409,1,2023-01-01,50,0,41,5
23124,1613,1,2023-01-01,50,0,5,5
23126,870,1,2023-01-01,50,0,5,5
23128,174,1,2023-01-01,50,0,41,5
23130,921,1,2023-01-01,50,0,41,5
23131,1514,1,2023-01-01,50,0,41,5
23132,1450,1,2023-01-01,50,0,41,5
23136,1214,1,2023-01-01,50,0,5,5
23137,192,1,2023-01-01,50,0,41,5
23138,1278,2,2023-01-01,25,0,41,5
23139,1294,1,2023-01-01,50,0,20,5
23140,1544,1,2023-01-01,50,0,41,5
23141,1075,1,2023-01-01,50,0,41,5
23142,1425,1,2023-01-01,50,0,41,5
23143,356,1,2023-01-01,50,0,41,5
23144,1673,1,2023-01-01,50,0,41,5
23145,1060,1,2023-01-01,50,0,41,5
23146,1587,1,2023-01-01,50,0,41,5
23147,715,1,2023-01-01,50,0,5,5
23148,635,1,2023-01-01,50,0,41,5
23149,1380,3,2023-01-01,50,0,5,5
23150,54,1,2023-01-01,50,0,0,5
23151,1167,1,2023-01-01,50,0,41,5
23152,1053,3,2023-01-01,50,0,5,5
23153,1026,1,2023-01-01,50,0,41,5
23154,1456,1,2023-01-01,50,0,41,5
23155,425,2,2023-01-01,25,0,20,5
23156,1360,1,2023-09-17,13,0,20,5
23157,603,1,2023-01-01,50,0,41,5
23158,1584,1,2023-01-01,50,0,41,5
23159,1117,1,2023-01-01,50,0,43,5
23161,913,1,2023-01-01,50,0,41,5
23164,844,1,2023-01-01,50,0,41,5
23165,1021,1,2023-01-01,50,0,41,5
23166,184,1,2023-01-01,50,0,41,5
23167,578,1,2023-01-01,50,0,5,5
23168,440,1,2023-01-01,50,0,41,5
23169,1551,1,2023-01-01,50,0,41,5
23170,1758,4,2023-01-01,25,0,41,5
23172,1110,1,2023-01-01,50,0,41,5
23173,884,1,2023-01-01,50,0,41,5
23174,1142,1,2023-01-01,50,0,41,5
23175,1582,1,2023-01-01,50,0,41,5
23176,1680,1,2023-01-01,50,0,5,5
23177,1535,1,2023-07-23,21,0,41,5
23178,360,1,2023-01-01,50,0,41,5
23179,443,1,2023-01-01,50,0,5,5
23180,465,1,2023-01-01,50,0,41,5
23181,1622,3,2023-01-01,50,0,41,5
23182,997,1,2023-12-03,2,0,20,5
23183,467,1,2023-08-20,17,0,41,5
23184,612,1,2023-01-01,50,0,41,5
23185,1726,1,2023-01-01,50,0,41,5
23186,1178,1,2023-01-01,50,0,40,5
23187,363,1,2023-01-01,50,0,43,5
23188,285,1,2023-01-01,50,0,5,5
23189,1242,1,2023-01-01,50,0,41,5
23190,366,1,2023-01-01,50,0,41,5
23191,1156,1,2023-01-01,50,0,5,5
23192,1759,1,2023-07-23,21,0,41,5
23193,217,3,2023-01-01,50,0,41,5
23194,1394,1,2023-01-01,50,0,43,5
23195,889,1,2023-01-01,50,0,41,5
23196,1637,1,2023-01-01,50,0,41,5
23198,831,3,2023-01-01,50,0,41,5
23199,125,1,2023-01-01,50,0,41,5
23200,717,1,2023-01-01,50,0,41,5
23201,593,1,2023-01-01,50,0,41,5
23203,1599,3,2023-07-30,20,0,41,5
23204,637,2,2023-01-01,25,0,5,5
23205,374,1,2023-01-01,50,0,41,5
23206,609,1,2023-01-01,50,0,41,5
23207,1468,1,2023-01-01,50,0,41,5
23208,1674,1,2023-01-01,50,0,41,5
23209,1751,1,2023-01-01,50,0,5,5
23210,380,1,2023-01-01,50,0,20,5
23211,1209,1,2023-01-01,50,0,41,5
23212,428,2,2023-01-01,25,0,5,5
23213,230,1,2023-01-01,50,0,41,5
23214,584,1,2023-01-01,50,0,41,5
23215,1470,1,2023-01-01,50,0,41,5
23216,1564,1,2023-01-01,50,0,41,5
23217,505,1,2023-01-01,50,0,41,5
23218,382,1,2023-09-17,13,0,41,5
23219,741,1,2023-01-01,50,0,5,5
23220,435,1,2023-01-01,50,0,20,5
23221,989,1,2023-01-01,50,0,41,5
23222,745,1,2023-01-01,50,0,41,5
23223,1193,1,2023-01-01,50,0,41,5
23224,1775,2,2023-01-01,25,0,41,5
23225,992,1,2023-01-01,50,0,41,5
23226,1023,1,2023-01-01,50,0,41,5
23227,287,3,2023-01-01,50,0,5,5
23228,1318,1,2023-01-01,50,0,5,5
23229,387,1,2023-01-01,50,0,41,5
23231,1056,1,2023-01-01,50,0,41,5
23232,1736,1,2023-01-01,50,0,41,5
23233,508,1,2023-01-01,50,0,41,5
23234,1160,1,2023-01-01,50,0,41,5
23236,586,1,2023-01-01,50,0,20,5
23237,658,1,2023-01-01,50,0,41,5
23238,751,1,2023-01-01,50,0,20,5
23239,63,1,2023-01-01,50,0,5,5
23240,61,1,2023-01-01,50,0,41,5
23241,1189,1,2023-01-01,50,0,41,5
23242,2395,1,2023-01-01,50,0,41,5
23243,432,2,2023-01-01,25,0,41,5
23244,2033,1,2023-01-01,50,0,41,5
23245,291,3,2023-01-01,50,0,41,5
23246,1453,1,2023-01-01,50,0,41,5
23247,1139,1,2023-01-01,50,0,44,5
23248,1028,1,2023-01-01,50,0,41,5
23249,1184,1,2023-01-01,50,0,41,5
23251,1363,1,2023-01-01,50,0,41,5
23252,119,1,2023-01-01,50,0,5,5
23253,70,1,2023-01-01,50,0,41,5
23254,1528,3,2023-01-01,50,0,41,5
23255,590,1,2023-01-01,50,0,41,5
23256,758,3,2023-01-01,50,0,41,5
23258,1396,1,2023-01-01,50,0,41,5
23259,727,1,2023-01-01,51,0,41,5
23260,1114,1,2023-01-01,50,0,40,5
23262,897,1,2023-01-01,50,0,41,5
23263,24,1,2023-01-01,50,0,5,5
23264,1089,1,2023-01-01,50,0,41,5
23265,1244,3,2023-05-21,30,0,41,5
23267,155,1,2023-01-01,50,0,5,5
23268,1239,3,2023-01-01,50,0,41,5
23269,797,1,2023-01-01,50,0,41,5
23270,862,1,2023-01-01,50,0,41,5
23271,478,1,2023-01-01,50,0,5,5
23273,74,1,2023-01-01,50,0,5,5
23274,785,1,2023-01-01,50,0,41,5
23275,398,1,2023-01-01,50,0,41,5
23276,851,3,2023-01-01,50,0,5,5
23277,1332,1,2023-01-01,50,0,41,5
23278,399,1,2023-01-01,50,0,41,5
23279,806,1,2023-01-01,50,0,41,5
23280,5,1,2023-04-16,35,0,41,5
23281,159,1,2023-01-01,50,0,41,5
23282,1195,1,2023-01-01,50,0,5,5
23284,401,1,2023-01-01,50,0,20,5
23285,871,1,2023-01-01,50,0,41,5
23286,1199,1,2023-01-01,50,0,41,5
23287,948,3,2023-01-01,50,0,41,5
23288,10,1,2023-01-01,50,0,41,5
23289,1665,1,2023-01-01,50,0,41,5
23290,482,1,2023-01-01,50,0,41,5
23291,1029,1,2023-01-01,50,0,41,5
23292,411,1,2023-01-01,50,0,41,5
23293,83,1,2023-09-10,14,0,41,5
23294,860,3,2023-01-01,50,0,40,5
23295,241,1,2023-01-01,50,0,20,5
23296,297,1,2023-01-01,50,0,41,5
23297,769,1,2023-01-01,50,0,41,5
23298,1025,1,2023-01-01,50,0,5,5
23299,812,1,2023-01-01,50,0,41,5
23300,1546,1,2023-01-01,50,0,41,5
23301,1040,1,2023-01-01,50,0,20,5
23302,1152,1,2023-01-01,50,0,41,5
23303,16,1,2023-01-01,50,0,5,5
23304,91,1,2023-01-01,50,0,5,5
23305,1039,1,2023-01-01,50,0,5,5
23306,770,1,2023-01-01,50,0,41,5
23307,1611,1,2023-01-01,50,0,5,5
23308,1321,3,2023-01-01,50,0,41,5
23309,1609,1,2023-01-01,50,0,5,5
23310,18,2,2023-01-01,25,0,41,5
23311,1154,1,2023-01-01,50,0,41,5
23312,94,2,2023-01-01,25,0,20,5
23313,775,1,2023-01-01,50,0,5,5
23315,492,5,2023-01-01,12,0,5,5
23316,1055,1,2023-01-01,50,0,41,5
23317,1353,3,2023-07-16,22,0,41,5
23318,408,1,2023-01-01,50,0,41,5
23319,30,3,2023-01-01,50,0,41,5
23320,1221,1,2023-01-01,50,0,41,5
23321,1236,1,2023-01-01,50,0,41,5
23322,872,1,2023-01-01,50,0,5,5
23323,1779,1,2023-01-01,50,0,41,5
