"id","abonnement_id","distribution_id","qte","livre","planning_id"
110171,22507,2,1,1,758
110172,22507,2,1,1,759
110173,22507,2,1,1,760
110174,22507,2,1,1,761
110175,22507,2,1,1,762
110176,22507,2,1,1,763
110177,22507,2,1,1,764
110178,22507,2,1,1,765
110179,22507,2,1,1,766
110180,22507,2,1,1,767
110181,22507,2,1,1,768
110182,22507,2,1,1,769
110183,22507,2,1,1,770
110184,22507,2,1,1,771
110185,22507,2,1,1,772
110186,22507,2,1,1,773
110187,22507,2,1,1,774
110188,22507,2,1,1,775
110189,22507,2,1,1,776
110190,22507,2,1,1,777
110191,22507,2,1,1,778
110192,22507,2,1,1,779
110193,22507,2,1,1,780
110194,22507,2,1,1,781
110195,22507,2,1,1,782
110196,22507,2,1,1,783
110197,22507,2,1,1,784
110198,22507,2,1,1,785
110199,22507,2,1,1,786
110200,22507,2,1,1,787
110201,22507,2,1,1,788
110202,22507,2,1,1,789
110203,22507,2,1,1,790
110204,22507,2,1,1,791
110205,22507,2,1,1,792
110206,22507,2,1,1,793
110207,22507,2,1,1,794
110208,22507,2,1,1,795
110209,22507,2,1,1,796
110210,22507,2,1,1,797
110211,22507,2,1,1,798
110212,22507,2,1,1,799
110213,22507,2,1,1,800
110214,22507,2,1,1,801
110215,22508,2,1,1,756
110216,22508,2,1,1,757
110217,22508,2,1,1,758
110218,22508,2,1,1,759
110219,22508,2,1,1,760
110220,22508,2,1,1,761
110221,22508,2,1,1,762
110222,22508,2,1,1,763
110223,22508,2,1,1,764
110224,22508,2,1,1,765
110225,22508,2,1,1,766
110226,22508,2,1,1,767
110227,22508,2,1,1,768
110228,22508,2,1,1,769
110229,22508,2,1,1,770
110230,22508,2,1,1,771
110231,22508,2,1,1,772
110232,22508,2,1,1,773
110233,22508,2,1,1,774
110234,22508,2,1,1,775
110235,22508,2,1,1,776
110236,22508,2,1,1,777
110237,22508,2,1,1,778
110238,22508,2,1,1,779
110239,22508,2,1,1,780
110240,22508,2,1,1,781
110241,22508,2,1,1,782
110242,22508,2,1,1,783
110243,22508,2,1,1,784
110244,22508,2,1,1,785
110245,22508,2,1,1,786
110246,22508,2,1,1,787
110247,22508,2,1,1,788
110248,22508,2,1,1,789
110249,22508,2,1,1,790
110250,22508,2,1,1,791
110251,22508,2,1,1,792
110252,22508,2,1,1,793
110253,22508,2,1,1,794
110254,22508,2,1,1,795
110255,22508,2,1,1,796
110256,22508,2,1,1,797
110257,22508,2,1,1,798
110258,22508,2,1,1,799
110259,22508,2,1,1,800
110260,22508,2,1,1,801
110261,22509,2,1,1,756
110262,22509,2,1,1,757
110263,22509,2,1,1,758
110264,22509,2,1,1,759
110265,22509,2,1,1,760
110266,22509,2,1,1,761
110267,22509,2,1,1,762
110268,22509,2,1,1,763
110269,22509,2,1,1,764
110270,22509,2,1,1,765
110271,22509,2,1,1,766
110272,22509,2,1,1,767
110273,22509,2,1,1,768
110274,22509,2,1,1,769
110275,22509,2,1,1,770
110276,22509,2,1,1,771
110277,22509,2,1,1,772
110278,22509,2,1,1,773
110279,22509,2,1,1,774
110280,22509,2,1,1,775
110281,22509,2,1,1,776
110282,22509,2,1,1,777
110283,22509,2,1,1,778
110284,22509,2,1,1,779
110285,22509,2,1,1,780
110286,22509,2,1,1,781
110287,22509,2,1,1,782
110288,22509,2,1,1,783
110289,22509,2,1,1,784
110290,22509,2,1,1,785
110291,22509,2,1,1,786
110292,22509,2,1,1,787
110293,22509,2,1,1,788
110294,22509,2,1,1,789
110295,22509,2,1,1,790
110296,22509,2,1,1,791
110297,22509,2,1,1,792
110298,22509,2,1,1,793
110299,22509,2,1,1,794
110300,22509,2,1,1,795
110301,22509,2,1,1,796
110302,22509,2,1,1,797
110303,22509,2,1,1,798
110304,22509,2,1,1,799
110305,22509,2,1,1,800
110306,22509,2,1,1,801
110307,22510,2,1,1,756
110308,22510,2,1,1,757
110309,22510,2,1,1,758
110310,22510,2,1,1,759
110311,22510,2,1,1,760
110312,22510,2,1,1,761
110313,22510,2,1,1,762
110314,22510,2,1,1,763
110315,22510,2,1,1,764
110316,22510,2,1,1,765
110317,22510,2,1,1,766
110318,22510,2,1,1,767
110319,22510,2,1,1,768
110320,22510,2,1,1,769
110321,22510,2,1,1,770
110322,22510,2,1,1,771
110323,22510,2,1,1,772
110324,22510,2,1,1,773
110325,22510,2,1,1,774
110326,22510,2,1,1,775
110327,22510,2,1,1,776
110328,22510,2,1,1,777
110329,22510,2,1,1,778
110330,22510,2,1,1,779
110331,22510,2,1,1,780
110332,22510,2,1,1,781
110333,22510,2,1,1,782
110334,22510,2,1,1,783
110335,22510,2,1,1,784
110336,22510,2,1,1,785
110337,22510,2,1,1,786
110338,22510,2,1,1,787
110339,22510,2,1,1,788
110340,22510,2,1,1,789
110341,22510,2,1,1,790
110342,22510,2,1,1,791
110343,22510,2,1,1,792
110344,22510,2,1,1,793
110345,22510,2,1,1,794
110346,22510,2,1,1,795
110347,22510,2,1,1,796
110348,22510,2,1,1,797
110349,22510,2,1,1,798
110350,22510,2,1,1,799
110351,22510,2,1,1,800
110352,22510,2,1,1,801
110353,22511,2,1,1,756
110354,22511,2,1,1,757
110355,22511,2,1,1,758
110356,22511,2,1,1,759
110357,22511,2,1,1,760
110358,22511,2,1,1,761
110359,22511,2,1,1,762
110360,22511,2,1,1,763
110361,22511,2,1,1,764
110362,22511,2,1,1,765
110363,22511,2,1,1,766
110364,22511,2,1,1,767
110365,22511,2,1,1,768
110366,22511,2,1,1,769
110367,22511,2,1,1,770
110368,22511,2,1,1,771
110369,22511,2,1,1,772
110370,22511,2,1,1,773
110371,22511,2,1,1,774
110372,22511,2,1,1,775
110373,22511,2,1,1,776
110374,22511,2,1,1,777
110375,22511,2,1,1,778
110376,22511,2,1,1,779
110377,22511,2,1,1,780
110378,22511,2,1,1,781
110379,22511,2,1,1,782
110380,22511,2,1,1,783
110381,22511,2,1,1,784
110382,22511,2,1,1,785
110383,22511,2,1,1,786
110384,22511,2,1,1,787
110385,22511,2,1,1,788
110386,22511,2,1,1,789
110387,22511,2,1,1,790
110388,22511,2,1,1,791
110389,22511,2,1,1,792
110390,22511,2,1,1,793
110391,22511,2,1,1,794
110392,22511,2,1,1,795
110393,22511,2,1,1,796
110394,22511,2,1,1,797
110395,22511,2,1,1,798
110396,22511,2,1,1,799
110397,22511,2,1,1,800
110398,22511,2,1,1,801
110399,22512,2,1,1,756
110400,22512,2,1,1,757
110401,22512,2,1,1,758
110402,22512,2,1,1,759
110403,22512,2,1,1,760
110404,22512,2,1,1,761
110405,22512,2,1,1,762
110406,22512,2,1,1,763
110407,22512,2,1,1,764
110408,22512,2,1,1,765
110409,22512,2,1,1,766
110410,22512,2,1,1,767
110411,22512,2,1,1,768
110412,22512,2,1,1,769
110413,22512,2,1,1,770
110414,22512,2,1,1,771
110415,22512,2,1,1,772
110416,22512,2,1,1,773
110417,22512,2,1,1,774
110418,22512,2,1,1,775
110419,22512,2,1,1,776
110420,22512,2,1,1,777
110421,22512,2,1,1,778
110422,22512,2,1,1,779
110423,22512,2,1,1,780
110424,22512,2,1,1,781
110425,22512,2,1,1,782
110426,22512,2,1,1,783
110427,22512,2,1,1,784
110428,22512,2,1,1,785
110429,22512,2,1,1,786
110430,22512,2,1,1,787
110431,22512,2,1,1,788
110432,22512,2,1,1,789
110433,22512,2,1,1,790
110434,22512,2,1,1,791
110435,22512,2,1,1,792
110436,22512,2,1,1,793
110437,22512,2,1,1,794
110438,22512,2,1,1,795
110439,22512,2,1,1,796
110440,22512,2,1,1,797
110441,22512,2,1,1,798
110442,22512,2,1,1,799
110443,22512,2,1,1,800
110444,22512,2,1,1,801
110445,22513,2,1,1,756
110446,22513,2,1,1,757
110447,22513,2,1,1,758
110448,22513,2,1,1,759
110449,22513,2,1,1,760
110450,22513,2,1,1,761
110451,22513,2,1,1,762
110452,22513,2,1,1,763
110453,22513,2,1,1,764
110454,22513,2,1,1,765
110455,22513,2,1,1,766
110456,22513,2,1,1,767
110457,22513,2,1,1,768
110458,22513,2,1,1,769
110459,22513,2,1,1,770
110460,22513,2,1,1,771
110461,22513,2,1,1,772
110462,22513,2,1,1,773
110463,22513,2,1,1,774
110464,22513,2,1,1,775
110465,22513,2,1,1,776
110466,22513,2,1,1,777
110467,22513,2,1,1,778
110468,22513,2,1,1,779
110469,22513,2,1,1,780
110470,22513,2,1,1,781
110471,22513,2,1,1,782
110472,22513,2,1,1,783
110473,22513,2,1,1,784
110474,22513,2,1,1,785
110475,22513,2,1,1,786
110476,22513,2,1,1,787
110477,22513,2,1,1,788
110478,22513,2,1,1,789
110479,22513,2,1,1,790
110480,22513,2,1,1,791
110481,22513,2,1,1,792
110482,22513,2,1,1,793
110483,22513,2,1,1,794
110484,22513,2,1,1,795
110485,22513,2,1,1,796
110486,22513,2,1,1,797
110487,22513,2,1,1,798
110488,22513,2,1,1,799
110489,22513,2,1,1,800
110490,22513,2,1,1,801
110491,22514,2,1,1,756
110492,22514,2,1,1,757
110493,22514,2,1,1,758
110494,22514,2,1,1,759
110495,22514,2,1,1,760
110496,22514,2,1,1,761
110497,22514,2,1,1,762
110498,22514,2,1,1,763
110499,22514,2,1,1,764
110500,22514,2,1,1,765
110501,22514,2,1,1,766
110502,22514,2,1,1,767
110503,22514,2,1,1,768
110504,22514,2,1,1,769
110505,22514,2,1,1,770
110506,22514,2,1,1,771
110507,22514,2,1,1,772
110508,22514,2,1,1,773
110509,22514,2,1,1,774
110510,22514,2,1,1,775
110511,22514,2,1,1,776
110512,22514,2,1,1,777
110513,22514,2,1,1,778
110514,22514,2,1,1,779
110515,22514,2,1,1,780
110516,22514,2,1,1,781
110517,22514,2,1,1,782
110518,22514,2,1,1,783
110519,22514,2,1,1,784
110520,22514,2,1,1,785
110521,22514,2,1,1,786
110522,22514,2,1,1,787
110523,22514,2,1,1,788
110524,22514,2,1,1,789
110525,22514,2,1,1,790
110526,22514,2,1,1,791
110527,22514,2,1,1,792
110528,22514,2,1,1,793
110529,22514,2,1,1,794
110530,22514,2,1,1,795
110531,22514,2,1,1,796
110532,22514,2,1,1,797
110533,22514,2,1,1,798
110534,22514,2,1,1,799
110535,22514,2,1,1,800
110536,22514,2,1,1,801
110537,22515,2,1,1,756
110538,22515,2,1,1,757
110539,22515,2,1,1,758
110540,22515,2,1,1,759
110541,22515,2,1,1,760
110542,22515,2,1,1,761
110543,22515,2,1,1,762
110544,22515,2,1,1,763
110545,22515,2,1,1,764
110546,22515,2,1,1,765
110547,22515,2,1,1,766
110548,22515,2,1,1,767
110549,22515,2,1,1,768
110550,22515,2,1,1,769
110551,22515,2,1,1,770
110552,22515,2,1,1,771
110553,22515,2,1,1,772
110554,22515,2,1,1,773
110555,22515,2,1,1,774
110556,22515,2,1,1,775
110557,22515,2,1,1,776
110558,22515,2,1,1,777
110559,22515,2,1,1,778
110560,22515,2,1,1,779
110561,22515,2,1,1,780
110562,22515,2,1,1,781
110563,22515,2,1,1,782
110564,22515,2,1,1,783
110565,22515,2,1,1,784
110566,22515,2,1,1,785
110567,22515,2,1,1,786
110568,22515,2,1,1,787
110569,22515,2,1,1,788
110570,22515,2,1,1,789
110571,22515,2,1,1,790
110572,22515,2,1,1,791
110573,22515,2,1,1,792
110574,22515,2,1,1,793
110575,22515,2,1,1,794
110576,22515,2,1,1,795
110577,22515,2,1,1,796
110578,22515,2,1,1,797
110579,22515,2,1,1,798
110580,22515,2,1,1,799
110581,22515,2,1,1,800
110582,22515,2,1,1,801
110583,22516,2,1,1,756
110584,22516,2,1,1,757
110585,22516,2,1,1,758
110586,22516,2,1,1,759
110587,22516,2,1,1,760
110588,22516,2,1,1,761
110589,22516,2,1,1,762
110590,22516,2,1,1,763
110591,22516,2,1,1,764
110592,22516,2,1,1,765
110593,22516,2,1,1,766
110594,22516,2,1,1,767
110595,22516,2,1,1,768
110596,22516,2,1,1,769
110597,22516,2,1,1,770
110598,22516,2,1,1,771
110599,22516,2,1,1,772
110600,22516,2,1,1,773
110601,22516,2,1,1,774
110602,22516,2,1,1,775
110603,22516,2,1,1,776
110604,22516,2,1,1,777
110605,22516,2,1,1,778
110606,22516,2,1,1,779
110607,22516,2,1,1,780
110608,22516,2,1,1,781
110609,22516,2,1,1,782
110610,22516,2,1,1,783
110611,22516,2,1,1,784
110612,22516,2,1,1,785
110613,22516,2,1,1,786
110614,22516,2,1,1,787
110615,22516,2,1,1,788
110616,22516,2,1,1,789
110617,22516,2,1,1,790
110618,22516,2,1,1,791
110619,22516,2,1,1,792
110620,22516,2,1,1,793
110621,22516,2,1,1,794
110622,22516,2,1,1,795
110623,22516,2,1,1,796
110624,22516,2,1,1,797
110625,22516,2,1,1,798
110626,22516,2,1,1,799
110627,22516,2,1,1,800
110628,22516,2,1,1,801
110629,22811,2,1,1,788
110630,22811,2,1,1,789
110631,22811,2,1,1,790
110632,22811,2,1,1,791
110633,22811,2,1,1,792
110634,22811,2,1,1,793
110635,22811,2,1,1,794
110636,22811,2,1,1,796
110637,22811,2,1,1,797
110638,22811,2,1,1,798
110639,22811,2,1,1,799
110640,22811,2,1,1,800
110641,22812,2,1,1,788
110642,22812,2,1,1,789
110643,22812,2,1,1,790
110644,22812,2,1,1,791
110645,22812,2,1,1,792
110646,22812,2,1,1,793
110647,22812,2,1,1,794
110648,22812,2,1,1,796
110649,22812,2,1,1,797
110650,22812,2,1,1,798
110651,22812,2,1,1,799
110652,22812,2,1,1,800
110653,22813,2,1,1,788
110654,22813,2,1,1,789
110655,22813,2,1,1,790
110656,22813,2,1,1,791
110657,22813,2,1,1,792
110658,22813,2,1,1,793
110659,22813,2,1,1,794
110660,22813,2,1,1,796
110661,22813,2,1,1,797
110662,22813,2,1,1,798
110663,22813,2,1,1,799
110664,22813,2,1,1,800
110665,22814,2,1,1,788
110666,22814,2,1,1,789
110667,22814,2,1,1,790
110668,22814,2,1,1,791
110669,22814,2,1,1,792
110670,22814,2,1,1,793
110671,22814,2,1,1,794
110672,22814,2,1,1,796
110673,22814,2,1,1,797
110674,22814,2,1,1,798
110675,22814,2,1,1,799
110676,22814,2,1,1,800
110677,22815,2,1,1,788
110678,22815,2,1,1,789
110679,22815,2,1,1,790
110680,22815,2,1,1,791
110681,22815,2,1,1,792
110682,22815,2,1,1,793
110683,22815,2,1,1,794
110684,22815,2,1,1,796
110685,22815,2,1,1,797
110686,22815,2,1,1,798
110687,22815,2,1,1,799
110688,22815,2,1,1,800
110689,22816,2,1,1,788
110690,22816,2,1,1,789
110691,22816,2,1,1,790
110692,22816,2,1,1,791
110693,22816,2,1,1,792
110694,22816,2,1,1,793
110695,22816,2,1,1,794
110696,22816,2,1,1,796
110697,22816,2,1,1,797
110698,22816,2,1,1,798
110699,22816,2,1,1,799
110700,22816,2,1,1,800
110701,22817,2,1,1,788
110702,22817,2,1,1,789
110703,22817,2,1,1,790
110704,22817,2,1,1,791
110705,22817,2,1,1,792
110706,22817,2,1,1,793
110707,22817,2,1,1,794
110708,22817,2,1,1,796
110709,22817,2,1,1,797
110710,22817,2,1,1,798
110711,22817,2,1,1,799
110712,22817,2,1,1,800
110713,22818,2,1,1,788
110714,22818,2,1,1,789
110715,22818,2,1,1,790
110716,22818,2,1,1,791
110717,22818,2,1,1,792
110718,22818,2,1,1,793
110719,22818,2,1,1,794
110720,22818,2,1,1,796
110721,22818,2,1,1,797
110722,22818,2,1,1,798
110723,22818,2,1,1,799
110724,22818,2,1,1,800
110725,22819,2,1,1,788
110726,22819,2,1,1,789
110727,22819,2,1,1,790
110728,22819,2,1,1,791
110729,22819,2,1,1,792
110730,22819,2,1,1,793
110731,22819,2,1,1,794
110732,22819,2,1,1,796
110733,22819,2,1,1,797
110734,22819,2,1,1,798
110735,22819,2,1,1,799
110736,22819,2,1,1,800
110737,22820,2,1,1,788
110738,22820,2,1,1,789
110739,22820,2,1,1,790
110740,22820,2,1,1,791
110741,22820,2,1,1,792
110742,22820,2,1,1,793
110743,22820,2,1,1,794
110744,22820,2,1,1,796
110745,22820,2,1,1,797
110746,22820,2,1,1,798
110747,22820,2,1,1,799
110748,22820,2,1,1,800
110749,21001,3,1,1,752
110750,21001,3,1,1,753
110751,21001,3,1,1,754
110752,21001,3,1,1,755
110753,21001,3,1,1,756
110754,21001,3,1,1,757
110755,21001,3,1,1,758
110756,21001,3,1,1,759
110757,21001,3,1,1,760
110758,21001,3,1,1,761
110759,21001,3,1,1,762
110760,21001,3,1,1,763
110761,21001,3,1,1,764
110762,21001,3,1,1,765
110763,21001,3,1,1,766
110764,21001,3,1,1,767
110765,21001,3,1,1,768
110766,21001,3,1,1,769
110767,21001,3,1,1,770
110768,21001,3,1,1,771
110769,21001,3,1,1,772
110770,21001,3,1,1,773
110771,21001,3,1,1,774
110772,21001,3,1,1,775
110773,21001,3,1,1,776
110774,21001,3,1,1,777
110775,21001,3,1,1,778
110776,21001,3,1,1,779
110777,21018,3,1,1,795
110778,21163,3,1,1,752
110779,21163,3,1,1,753
110780,21163,3,1,1,754
110781,21163,3,1,1,755
110782,21163,3,1,1,758
110783,21163,3,1,1,759
110784,21163,3,1,1,760
110785,21163,3,1,1,761
110786,21163,3,1,1,762
110787,21163,3,1,1,763
110788,21163,3,1,1,764
110789,21163,3,1,1,765
110790,21163,3,1,1,766
110791,21163,3,1,1,767
110792,21163,3,1,1,768
110793,21163,3,1,1,769
110794,21163,3,1,1,770
110795,21163,3,1,1,771
110796,21163,3,1,1,772
110797,21163,3,1,1,773
110798,21163,3,1,1,774
110799,21163,3,1,1,775
110800,21163,3,1,1,776
110801,21163,3,1,1,777
110802,21163,3,1,1,779
110803,21163,3,1,1,781
110804,21163,3,1,1,784
110805,21163,3,1,1,786
110806,21163,3,1,1,787
110807,21163,3,1,1,789
110808,21163,3,1,1,790
110809,21409,3,1,1,752
110810,21409,3,1,1,753
110811,21409,3,1,1,754
110812,21409,3,1,1,755
110813,21409,3,1,1,756
110814,21409,3,1,1,757
110815,21409,3,1,1,758
110816,21409,3,1,1,759
110817,21409,3,1,1,760
110818,21409,3,1,1,761
110819,21409,3,1,1,762
110820,21409,3,1,1,763
110821,21409,3,1,1,764
110822,21409,3,1,1,765
110823,21409,3,1,1,766
110824,21409,3,1,1,767
110825,21409,3,1,1,768
110826,21409,3,1,1,769
110827,21409,3,1,1,770
110828,21409,3,1,1,771
110829,21409,3,1,1,772
110830,21409,3,1,1,773
110831,21409,3,1,1,774
110832,21409,3,1,1,775
110833,21409,3,1,1,776
110834,21409,3,1,1,777
110835,21409,3,1,1,778
110836,21409,3,1,1,779
110837,21683,3,1,1,752
110838,21683,3,1,1,753
110839,21683,3,1,1,754
110840,21683,3,1,1,755
110841,21683,3,1,1,756
110842,21683,3,1,1,757
110843,21683,3,1,1,758
110844,21683,3,1,1,759
110845,21683,3,1,1,760
110846,21683,3,1,1,761
110847,21683,3,1,1,762
110848,21683,3,1,1,763
110849,21683,3,1,1,764
110850,21683,3,1,1,765
110851,21683,3,1,1,766
110852,21683,3,1,1,769
110853,21683,3,1,1,770
110854,21683,3,1,1,771
110855,21683,3,1,1,772
110856,21683,3,1,1,773
110857,21683,3,1,1,774
110858,21683,3,1,1,775
110859,21683,3,1,1,776
110860,21683,3,1,1,777
110861,21683,3,1,1,778
110862,21773,3,1,1,752
110863,21773,3,1,1,753
110864,21773,3,1,1,754
110865,21773,3,1,1,755
110866,21773,3,1,1,756
110867,21773,3,1,1,757
110868,21773,3,1,1,758
110869,21773,3,1,1,759
110870,21773,3,1,1,760
110871,21773,3,1,1,761
110872,21773,3,1,1,762
110873,21773,3,1,1,763
110874,21773,3,1,1,764
110875,21773,3,1,1,765
110876,21773,3,1,1,766
110877,21773,3,1,1,767
110878,21773,3,1,1,768
110879,21773,3,1,1,769
110880,21773,3,1,1,770
110881,21773,3,1,1,771
110882,21773,3,1,1,772
110883,21773,3,1,1,773
110884,21773,3,1,1,774
110885,21773,3,1,1,775
110886,21773,3,1,1,776
110887,21773,3,1,1,777
110888,21773,3,1,1,778
110889,21773,3,1,1,779
110890,21773,3,1,1,780
110891,21773,3,1,1,781
110892,21773,3,1,1,786
110893,21773,3,1,1,787
110894,21773,3,1,1,788
110895,21773,3,1,1,789
110896,21773,3,1,1,790
110897,21773,3,1,1,791
110898,21773,3,1,1,792
110899,21773,3,1,1,793
110900,21773,3,1,1,794
110901,21773,3,1,1,795
110902,21773,3,1,1,796
110903,21773,3,1,1,797
110904,21773,3,1,1,798
110905,21773,3,1,1,799
110906,21773,3,1,1,800
110907,21773,3,1,1,801
110908,21779,3,1,1,752
110909,21779,3,1,1,753
110910,21779,3,1,1,754
110911,21779,3,1,1,755
110912,21779,3,1,1,756
110913,21779,3,1,1,757
110914,21779,3,1,1,758
110915,21779,3,1,1,759
110916,21779,3,1,1,760
110917,21779,3,1,1,761
110918,21779,3,1,1,762
110919,21779,3,1,1,763
110920,21779,3,1,1,764
110921,21779,3,1,1,765
110922,21779,3,1,1,768
110923,21779,3,1,1,769
110924,21779,3,1,1,770
110925,21779,3,1,1,771
110926,21779,3,1,1,772
110927,21779,3,1,1,773
110928,21779,3,1,1,774
110929,21779,3,1,1,775
110930,21779,3,1,1,776
110931,21779,3,1,1,777
110932,21779,3,1,1,781
110933,21779,3,1,1,787
110934,21779,3,1,1,788
110935,21779,3,1,1,789
110936,21779,3,1,1,790
110937,22370,3,1,1,800
110938,22370,3,1,1,799
110939,22370,3,1,1,798
110940,22370,3,1,1,797
110941,22370,3,1,1,796
110942,22370,3,1,1,795
110943,22370,3,1,1,794
110944,22370,3,1,1,793
110945,22370,3,1,1,792
110946,22370,3,1,1,791
110947,22370,3,1,1,789
110948,22370,3,1,1,787
110949,22370,3,1,1,786
110950,22370,3,1,1,781
110951,22370,3,1,1,780
110952,22370,3,1,1,779
110953,22370,3,1,1,778
110954,22370,3,1,1,777
110955,22370,3,1,1,776
110956,22370,3,1,1,775
110957,22370,3,1,1,774
110958,22370,3,1,1,773
110959,22370,3,1,1,772
110960,22370,3,1,1,771
110961,22370,3,1,1,770
110962,22370,3,1,1,769
110963,22370,3,1,1,768
110964,22370,3,1,1,767
110965,22370,3,1,1,766
110966,22370,3,1,1,765
110967,22370,3,1,1,764
110968,22370,3,1,1,763
110969,22370,3,1,1,762
110970,22370,3,1,1,761
110971,22370,3,1,1,760
110972,22370,3,1,1,759
110973,22370,3,1,1,758
110974,22370,3,1,1,757
110975,22370,3,1,1,756
110976,22370,3,1,1,755
110977,22370,3,1,1,754
110978,22370,3,1,1,753
110979,22370,3,1,1,752
110980,22032,3,1,1,752
110981,22032,3,1,1,753
110982,22032,3,1,1,754
110983,22032,3,1,1,755
110984,22032,3,1,1,756
110985,22032,3,1,1,757
110986,22032,3,1,1,758
110987,22032,3,1,1,759
110988,22032,3,1,1,760
110989,22032,3,1,1,761
110990,22032,3,1,1,762
110991,22032,3,1,1,763
110992,22032,3,1,1,764
110993,22032,3,1,1,765
110994,22032,3,1,1,766
110995,22032,3,1,1,767
110996,22032,3,1,1,768
110997,22032,3,1,1,769
110998,22032,3,1,1,770
110999,22032,3,1,1,771
111000,22032,3,1,1,772
111001,22032,3,1,1,773
111002,22032,3,1,1,774
111003,22032,3,1,1,775
111004,22032,3,1,1,776
111005,22032,3,1,1,777
111006,22032,3,1,1,778
111007,22032,3,1,1,779
111008,22032,3,1,1,784
111009,22032,3,1,1,785
111010,22032,3,1,1,786
111011,22032,3,1,1,787
111012,22032,3,1,1,788
111013,22032,3,1,1,789
111014,22032,3,1,1,790
111015,22032,3,1,1,791
111016,22032,3,1,1,792
111017,22032,3,1,1,793
111018,22032,3,1,1,794
111019,22032,3,1,1,795
111020,22032,3,1,1,796
111021,22032,3,1,1,797
111022,22032,3,1,1,798
111023,22032,3,1,1,799
111024,22032,3,1,1,800
111025,22032,3,1,1,801
111026,22607,3,1,1,766
111027,22607,3,1,1,767
111028,22607,3,1,1,768
111029,22607,3,1,1,769
111030,22607,3,1,1,770
111031,22607,3,1,1,771
111032,22607,3,1,1,772
111033,22607,3,1,1,773
111034,22607,3,1,1,774
111035,22607,3,1,1,775
111036,22607,3,1,1,776
111037,22607,3,1,1,777
111038,22607,3,1,1,778
111039,22607,3,1,1,779
111040,22607,3,1,1,780
111041,22607,3,1,1,781
111042,22607,3,1,1,790
111043,21187,3,1,1,752
111044,21187,3,1,1,754
111045,21187,3,1,1,756
111046,21187,3,1,1,758
111047,21187,3,1,1,760
111048,21187,3,1,1,762
111049,21187,3,1,1,765
111050,21187,3,1,1,767
111051,21187,3,1,1,769
111052,21187,3,1,1,771
111053,21187,3,1,1,774
111054,21187,3,1,1,776
111055,21187,3,1,1,778
111056,21187,3,1,1,780
111057,21187,3,1,1,782
111058,21187,3,1,1,784
111059,21187,3,1,1,786
111060,21187,3,1,1,788
111061,21187,3,1,1,790
111062,21187,3,1,1,792
111063,21187,3,1,1,794
111064,21187,3,1,1,796
111065,21187,3,1,1,798
111066,21187,3,1,1,800
111067,21187,3,1,1,801
111068,22677,3,1,1,792
111069,22677,3,1,1,795
111070,22677,3,1,1,796
111071,22677,3,1,1,798
111072,22677,3,1,1,800
111073,22677,3,1,1,801
111074,22327,3,1,1,752
111075,22327,3,1,1,753
111076,22327,3,1,1,754
111077,22327,3,1,1,755
111078,22327,3,1,1,756
111079,22327,3,1,1,757
111080,22327,3,1,1,758
111081,22327,3,1,1,759
111082,22327,3,1,1,760
111083,22327,3,1,1,761
111084,22327,3,1,1,762
111085,22327,3,1,1,763
111086,22327,3,1,1,764
111087,22327,3,1,1,765
111088,22327,3,1,1,766
111089,22327,3,1,1,767
111090,22327,3,1,1,768
111091,22327,3,1,1,769
111092,22327,3,1,1,770
111093,22327,3,1,1,771
111094,22327,3,1,1,772
111095,22327,3,1,1,773
111096,22327,3,1,1,774
111097,22327,3,1,1,775
111098,22327,3,1,1,776
111099,22327,3,1,1,777
111100,22327,3,1,1,778
111101,22327,3,1,1,779
111102,22327,3,1,1,784
111103,22327,3,1,1,785
111104,22327,3,1,1,786
111105,22327,3,1,1,787
111106,22327,3,1,1,788
111107,22327,3,1,1,789
111108,22327,3,1,1,790
111109,22327,3,1,1,791
111110,22327,3,1,1,792
111111,22327,3,1,1,793
111112,22327,3,1,1,794
111113,22327,3,1,1,795
111114,22327,3,1,1,796
111115,22327,3,1,1,797
111116,22327,3,1,1,798
111117,22327,3,1,1,799
111118,22327,3,1,1,800
111119,22327,3,1,1,801
111120,22609,3,1,1,766
111121,22609,3,1,1,767
111122,22609,3,1,1,768
111123,22609,3,1,1,769
111124,22609,3,1,1,770
111125,22609,3,1,1,771
111126,22609,3,1,1,772
111127,22609,3,1,1,773
111128,22609,3,1,1,774
111129,22609,3,1,1,775
111130,22609,3,1,1,776
111131,22609,3,1,1,777
111132,22609,3,1,1,778
111133,22609,3,1,1,779
111134,22609,3,1,1,780
111135,22609,3,1,1,781
111136,22609,3,1,1,790
111137,22852,3,1,1,792
111138,22852,3,1,1,795
111139,22852,3,1,1,796
111140,22852,3,1,1,798
111141,22852,3,1,1,800
111142,22852,3,1,1,801
111143,22130,3,1,1,753
111144,22130,3,1,1,755
111145,22130,3,1,1,757
111146,22130,3,1,1,759
111147,22130,3,1,1,761
111148,22130,3,1,1,763
111149,22130,3,1,1,766
111150,22130,3,1,1,768
111151,22130,3,1,1,770
111152,22130,3,1,1,772
111153,22130,3,1,1,774
111154,22130,3,1,1,776
111155,22130,3,1,1,779
111156,22157,3,1,1,753
111157,22157,3,1,1,754
111158,22157,3,1,1,755
111159,22157,3,1,1,756
111160,22157,3,1,1,757
111161,22157,3,1,1,758
111162,22157,3,1,1,759
111163,22157,3,1,1,760
111164,22157,3,1,1,761
111165,22157,3,1,1,762
111166,22157,3,1,1,763
111167,22157,3,1,1,764
111168,22157,3,1,1,765
